Channel              :,CH1,CH2
1522,8043.7500001522,12.500000
1523,8043.7500001523,-83.750000
1524,8043.7500001524,12.500000
1525,8043.7500001525,12.500000
1526,8043.7500001526,-83.750000
1527,8043.7500001527,12.500000
1528,8043.7500001528,12.500000
1529,8043.7500001529,12.500000
1530,8043.7500001530,-83.750000
1531,8043.7500001531,12.500000
1532,8043.7500001532,12.500000
1533,8043.7500001533,-83.750000
1534,8043.7500001534,12.500000
1535,8043.7500001535,12.500000
1536,8043.7500001536,-83.750000
1537,8043.7500001537,12.500000
1538,8043.7500001538,-83.750000
1539,8043.7500001539,12.500000
1540,8043.7500001540,-83.750000
1541,8043.7500001541,12.500000
1542,8043.7500001542,-83.750000
1543,8043.7500001543,12.500000
1544,8043.7500001544,-83.750000
1545,8043.7500001545,12.500000
1546,8043.7500001546,12.500000
1547,8043.7500001547,-83.750000
1548,8043.7500001548,12.500000
1549,8043.7500001549,12.500000
1550,8043.7500001550,-83.750000
1551,8043.7500001551,12.500000
1552,8043.7500001552,12.500000
1553,8043.7500001553,12.500000
1554,8043.7500001554,12.500000
1555,8043.7500001555,-83.750000
1556,8043.7500001556,12.500000
1557,8043.7500001557,12.500000
1558,8043.7500001558,12.500000
1559,8043.7500001559,12.500000
1560,8043.7500001560,-83.750000
1561,8043.7500001561,-83.750000
1562,8043.7500001562,12.500000
1563,8043.7500001563,-83.750000
1564,8043.7500001564,12.500000
1565,8043.7500001565,12.500000
1566,8043.7500001566,12.500000
1567,7947.5000001567,-83.750000
1568,8043.7500001568,12.500000
1569,8043.7500001569,12.500000
1570,8043.7500001570,12.500000
1571,8043.7500001571,12.500000
1572,8043.7500001572,-83.750000
1573,8043.7500001573,-83.750000
1574,8043.7500001574,-83.750000
1575,8043.7500001575,12.500000
1576,8043.7500001576,12.500000
1577,8043.7500001577,-83.750000
1578,8043.7500001578,12.500000
1579,8043.7500001579,12.500000
1580,8043.7500001580,12.500000
1581,8043.7500001581,12.500000
1582,8043.7500001582,-83.750000
1583,8043.7500001583,-83.750000
1584,8043.7500001584,12.500000
1585,8043.7500001585,12.500000
1586,8043.7500001586,-83.750000
1587,8043.7500001587,12.500000
1588,8043.7500001588,-83.750000
1589,8043.7500001589,-83.750000
1590,8043.7500001590,12.500000
1591,8043.7500001591,12.500000
1592,8043.7500001592,-83.750000
1593,8043.7500001593,12.500000
1594,8043.7500001594,-83.750000
1595,8043.7500001595,12.500000
1596,8043.7500001596,12.500000
1597,8043.7500001597,12.500000
1598,8043.7500001598,12.500000
1599,8043.7500001599,-83.750000
1600,8043.7500001600,-83.750000
1601,8043.7500001601,12.500000
1602,8043.7500001602,12.500000
1603,8043.7500001603,12.500000
1604,8043.7500001604,12.500000
1605,8043.7500001605,12.500000
1606,8043.7500001606,12.500000
1607,8043.7500001607,12.500000
1608,8043.7500001608,12.500000
1609,8043.7500001609,12.500000
1610,8043.7500001610,-83.750000
1611,8043.7500001611,12.500000
1612,8043.7500001612,-83.750000
1613,8043.7500001613,12.500000
1614,8043.7500001614,-83.750000
1615,8043.7500001615,12.500000
1616,8043.7500001616,12.500000
1617,8043.7500001617,12.500000
1618,8043.7500001618,-83.750000
1619,8043.7500001619,12.500000
1620,8043.7500001620,12.500000
1621,8043.7500001621,12.500000
1622,8043.7500001622,-83.750000
1623,8043.7500001623,12.500000
1624,8043.7500001624,12.500000
1625,8043.7500001625,-83.750000
1626,8043.7500001626,-83.750000
1627,8043.7500001627,12.500000
1628,8043.7500001628,-83.750000
1629,8043.7500001629,12.500000
1630,8043.7500001630,-83.750000
1631,8043.7500001631,12.500000
1632,8043.7500001632,12.500000
1633,8043.7500001633,12.500000
1634,8043.7500001634,12.500000
1635,8043.7500001635,12.500000
1636,8043.7500001636,12.500000
1637,8043.7500001637,12.500000
1638,8043.7500001638,12.500000
1639,8043.7500001639,12.500000
1640,8043.7500001640,12.500000
1641,8043.7500001641,-83.750000
1642,8043.7500001642,12.500000
1643,8043.7500001643,12.500000
1644,8043.7500001644,12.500000
1645,8043.7500001645,12.500000
1646,8043.7500001646,12.500000
1647,8043.7500001647,12.500000
1648,8043.7500001648,12.500000
1649,8043.7500001649,12.500000
1650,8043.7500001650,12.500000
1651,8043.7500001651,12.500000
1652,8043.7500001652,12.500000
1653,8043.7500001653,12.500000
1654,8043.7500001654,-83.750000
1655,8043.7500001655,12.500000
1656,8043.7500001656,12.500000
1657,8043.7500001657,12.500000
1658,8043.7500001658,12.500000
1659,8043.7500001659,12.500000
1660,8043.7500001660,12.500000
1661,8043.7500001661,12.500000
1662,8043.7500001662,12.500000
1663,8043.7500001663,-83.750000
1664,8043.7500001664,12.500000
1665,8043.7500001665,12.500000
1666,8043.7500001666,12.500000
1667,8043.7500001667,12.500000
1668,8043.7500001668,12.500000
1669,8043.7500001669,-83.750000
1670,8043.7500001670,12.500000
1671,8043.7500001671,12.500000
1672,8043.7500001672,12.500000
1673,8043.7500001673,12.500000
1674,8043.7500001674,12.500000
1675,8043.7500001675,12.500000
1676,8043.7500001676,12.500000
1677,8043.7500001677,12.500000
1678,8043.7500001678,12.500000
1679,8043.7500001679,12.500000
1680,8043.7500001680,12.500000
1681,8043.7500001681,12.500000
1682,8043.7500001682,-83.750000
1683,8043.7500001683,12.500000
1684,8043.7500001684,12.500000
1685,8043.7500001685,12.500000
1686,8043.7500001686,12.500000
1687,8043.7500001687,12.500000
1688,8043.7500001688,-83.750000
1689,8043.7500001689,12.500000
1690,8043.7500001690,12.500000
1691,8043.7500001691,12.500000
1692,8043.7500001692,12.500000
1693,8043.7500001693,12.500000
1694,8043.7500001694,12.500000
1695,8043.7500001695,12.500000
1696,8043.7500001696,12.500000
1697,8043.7500001697,12.500000
1698,8043.7500001698,-83.750000
1699,8043.7500001699,12.500000
1700,8043.7500001700,12.500000
1701,8043.7500001701,12.500000
1702,8043.7500001702,12.500000
1703,8043.7500001703,12.500000
1704,8043.7500001704,12.500000
1705,8043.7500001705,12.500000
1706,8043.7500001706,-83.750000
1707,8043.7500001707,12.500000
1708,8043.7500001708,-83.750000
1709,8043.7500001709,12.500000
1710,8043.7500001710,-83.750000
1711,8043.7500001711,12.500000
1712,8043.7500001712,12.500000
1713,8043.7500001713,12.500000
1714,8043.7500001714,12.500000
1715,8043.7500001715,12.500000
1716,8043.7500001716,12.500000
1717,8043.7500001717,12.500000
1718,8043.7500001718,12.500000
1719,8043.7500001719,-83.750000
1720,8043.7500001720,12.500000
1721,8043.7500001721,-83.750000
1722,8043.7500001722,12.500000
1723,8043.7500001723,12.500000
1724,8043.7500001724,12.500000
1725,8043.7500001725,12.500000
1726,8043.7500001726,12.500000
1727,8043.7500001727,-83.750000
1728,8043.7500001728,12.500000
1729,8043.7500001729,12.500000
1730,8043.7500001730,-83.750000
1731,8043.7500001731,-83.750000
1732,8043.7500001732,12.500000
1733,8043.7500001733,12.500000
1734,8043.7500001734,12.500000
1735,8043.7500001735,12.500000
1736,8043.7500001736,12.500000
1737,8043.7500001737,-83.750000
1738,8043.7500001738,12.500000
1739,8043.7500001739,12.500000
1740,8043.7500001740,12.500000
1741,8043.7500001741,12.500000
1742,8043.7500001742,-83.750000
1743,8043.7500001743,12.500000
1744,8043.7500001744,12.500000
1745,8043.7500001745,12.500000
1746,8043.7500001746,-83.750000
1747,8043.7500001747,-83.750000
1748,8043.7500001748,12.500000
1749,8043.7500001749,12.500000
1750,8043.7500001750,-83.750000
1751,8043.7500001751,12.500000
1752,8043.7500001752,12.500000
1753,8043.7500001753,12.500000
1754,8043.7500001754,-83.750000
1755,8043.7500001755,-83.750000
1756,8043.7500001756,12.500000
1757,8043.7500001757,-83.750000
1758,8043.7500001758,12.500000
1759,8043.7500001759,12.500000
1760,8043.7500001760,12.500000
1761,8043.7500001761,12.500000
1762,8043.7500001762,-83.750000
1763,8043.7500001763,12.500000
1764,8043.7500001764,12.500000
1765,8043.7500001765,-83.750000
1766,8043.7500001766,12.500000
1767,8043.7500001767,12.500000
1768,8043.7500001768,12.500000
1769,8043.7500001769,12.500000
1770,8043.7500001770,-83.750000
1771,8043.7500001771,12.500000
1772,8043.7500001772,12.500000
1773,8043.7500001773,12.500000
1774,8043.7500001774,-83.750000
1775,8043.7500001775,12.500000
1776,8043.7500001776,12.500000
1777,8043.7500001777,12.500000
1778,8043.7500001778,-83.750000
1779,8043.7500001779,12.500000
1780,8043.7500001780,12.500000
1781,8043.7500001781,12.500000
1782,8043.7500001782,12.500000
1783,8043.7500001783,12.500000
1784,8043.7500001784,12.500000
1785,8043.7500001785,12.500000
1786,8043.7500001786,12.500000
1787,8043.7500001787,12.500000
1788,8043.7500001788,12.500000
1789,8043.7500001789,-83.750000
1790,8043.7500001790,12.500000
1791,8043.7500001791,12.500000
1792,8043.7500001792,12.500000
1793,8043.7500001793,12.500000
1794,8043.7500001794,12.500000
1795,8043.7500001795,12.500000
1796,8043.7500001796,12.500000
1797,8043.7500001797,12.500000
1798,8043.7500001798,12.500000
1799,8043.7500001799,12.500000
1800,8043.7500001800,-83.750000
1801,8043.7500001801,12.500000
1802,8043.7500001802,12.500000
1803,8043.7500001803,-83.750000
1804,8043.7500001804,12.500000
1805,8043.7500001805,12.500000
1806,8043.7500001806,12.500000
1807,8043.7500001807,12.500000
1808,8043.7500001808,12.500000
1809,8043.7500001809,12.500000
1810,8043.7500001810,-83.750000
1811,8043.7500001811,12.500000
1812,8043.7500001812,12.500000
1813,8043.7500001813,12.500000
1814,8043.7500001814,-83.750000
1815,8043.7500001815,12.500000
1816,8043.7500001816,-83.750000
1817,8043.7500001817,12.500000
1818,8043.7500001818,12.500000
1819,8043.7500001819,12.500000
1820,8043.7500001820,12.500000
1821,8043.7500001821,12.500000
1822,8043.7500001822,12.500000
1823,8043.7500001823,12.500000
1824,8043.7500001824,12.500000
1825,8043.7500001825,12.500000
1826,8043.7500001826,12.500000
1827,8043.7500001827,12.500000
1828,8043.7500001828,12.500000
1829,8043.7500001829,-83.750000
1830,8043.7500001830,-83.750000
1831,8043.7500001831,12.500000
1832,8043.7500001832,-83.750000
1833,8043.7500001833,12.500000
1834,8043.7500001834,-83.750000
1835,8043.7500001835,12.500000
1836,8043.7500001836,12.500000
1837,8043.7500001837,12.500000
1838,8043.7500001838,12.500000
1839,8043.7500001839,-83.750000
1840,8043.7500001840,12.500000
1841,8043.7500001841,12.500000
1842,8043.7500001842,12.500000
1843,8043.7500001843,12.500000
1844,8043.7500001844,12.500000
1845,8043.7500001845,12.500000
1846,8043.7500001846,-83.750000
1847,8043.7500001847,12.500000
1848,8043.7500001848,12.500000
1849,8043.7500001849,12.500000
1850,8043.7500001850,-83.750000
1851,8043.7500001851,12.500000
1852,8043.7500001852,12.500000
1853,8043.7500001853,-83.750000
1854,8043.7500001854,-83.750000
1855,8043.7500001855,12.500000
1856,8043.7500001856,-83.750000
1857,8043.7500001857,12.500000
1858,8043.7500001858,12.500000
1859,8043.7500001859,12.500000
1860,8043.7500001860,-83.750000
1861,8043.7500001861,12.500000
1862,8043.7500001862,-83.750000
1863,8043.7500001863,-83.750000
1864,8043.7500001864,12.500000
1865,8043.7500001865,12.500000
1866,8043.7500001866,-83.750000
1867,8043.7500001867,12.500000
1868,8043.7500001868,12.500000
1869,8043.7500001869,12.500000
1870,8043.7500001870,12.500000
1871,8043.7500001871,12.500000
1872,8043.7500001872,12.500000
1873,8043.7500001873,12.500000
1874,8043.7500001874,12.500000
1875,8043.7500001875,12.500000
1876,8043.7500001876,12.500000
1877,8043.7500001877,12.500000
1878,8043.7500001878,-83.750000
1879,8043.7500001879,12.500000
1880,8043.7500001880,-83.750000
1881,8043.7500001881,12.500000
1882,8043.7500001882,-83.750000
1883,8043.7500001883,-83.750000
1884,8043.7500001884,12.500000
1885,8043.7500001885,12.500000
1886,8043.7500001886,12.500000
1887,8043.7500001887,-83.750000
1888,8043.7500001888,-83.750000
1889,8043.7500001889,12.500000
1890,8043.7500001890,-83.750000
1891,8043.7500001891,12.500000
1892,8043.7500001892,12.500000
1893,8043.7500001893,-83.750000
1894,8043.7500001894,12.500000
1895,8043.7500001895,12.500000
1896,8043.7500001896,12.500000
1897,8043.7500001897,12.500000
1898,8043.7500001898,-83.750000
1899,8043.7500001899,12.500000
1900,8043.7500001900,-83.750000
1901,8043.7500001901,12.500000
1902,8043.7500001902,-83.750000
1903,8043.7500001903,12.500000
1904,8043.7500001904,12.500000
1905,8043.7500001905,12.500000
1906,8043.7500001906,12.500000
1907,8043.7500001907,-83.750000
1908,8043.7500001908,12.500000
1909,8043.7500001909,12.500000
1910,8043.7500001910,12.500000
1911,8043.7500001911,12.500000
1912,8043.7500001912,-83.750000
1913,8043.7500001913,12.500000
1914,8043.7500001914,-83.750000
1915,8043.7500001915,-83.750000
1916,8043.7500001916,-83.750000
1917,8043.7500001917,12.500000
1918,8043.7500001918,-83.750000
1919,8043.7500001919,12.500000
1920,8043.7500001920,-83.750000
1921,8043.7500001921,12.500000
1922,8043.7500001922,12.500000
1923,8043.7500001923,-83.750000
1924,8043.7500001924,12.500000
1925,8043.7500001925,12.500000
1926,8043.7500001926,-83.750000
1927,8043.7500001927,12.500000
1928,8043.7500001928,12.500000
1929,8043.7500001929,12.500000
1930,8043.7500001930,-83.750000
1931,8043.7500001931,12.500000
1932,8043.7500001932,12.500000
1933,8043.7500001933,12.500000
1934,8043.7500001934,12.500000
1935,8043.7500001935,12.500000
1936,8043.7500001936,12.500000
1937,8043.7500001937,12.500000
1938,8043.7500001938,-83.750000
1939,8043.7500001939,12.500000
1940,8043.7500001940,-83.750000
1941,8043.7500001941,12.500000
1942,8043.7500001942,-83.750000
1943,8043.7500001943,12.500000
1944,8043.7500001944,12.500000
1945,8043.7500001945,-83.750000
1946,8043.7500001946,12.500000
1947,8043.7500001947,12.500000
1948,8043.7500001948,12.500000
1949,8043.7500001949,12.500000
1950,8043.7500001950,-83.750000
1951,8043.7500001951,12.500000
1952,8043.7500001952,12.500000
1953,8043.7500001953,12.500000
1954,8043.7500001954,-83.750000
1955,8043.7500001955,12.500000
1956,7947.5000001956,-83.750000
1957,8043.7500001957,12.500000
1958,8043.7500001958,12.500000
1959,8043.7500001959,12.500000
1960,8043.7500001960,12.500000
1961,8043.7500001961,12.500000
1962,8043.7500001962,-83.750000
1963,8043.7500001963,12.500000
1964,8043.7500001964,12.500000
1965,8043.7500001965,-83.750000
1966,8043.7500001966,-83.750000
1967,8043.7500001967,12.500000
1968,8043.7500001968,12.500000
1969,8043.7500001969,12.500000
1970,8043.7500001970,12.500000
1971,8043.7500001971,12.500000
1972,8043.7500001972,-83.750000
1973,8043.7500001973,12.500000
1974,8043.7500001974,12.500000
1975,8043.7500001975,12.500000
1976,8043.7500001976,-83.750000
1977,8043.7500001977,12.500000
1978,8043.7500001978,-83.750000
1979,8043.7500001979,12.500000
1980,8043.7500001980,12.500000
1981,8043.7500001981,12.500000
1982,8043.7500001982,-83.750000
1983,8043.7500001983,12.500000
1984,8043.7500001984,12.500000
1985,8043.7500001985,12.500000
1986,8043.7500001986,12.500000
1987,8043.7500001987,-83.750000
1988,8043.7500001988,12.500000
1989,8043.7500001989,12.500000
1990,8043.7500001990,-83.750000
1991,8043.7500001991,-83.750000
1992,8043.7500001992,12.500000
1993,8043.7500001993,12.500000
1994,8043.7500001994,12.500000
1995,8043.7500001995,12.500000
1996,8043.7500001996,-83.750000
1997,8043.7500001997,-83.750000
1998,8043.7500001998,-83.750000
1999,8043.7500001999,12.500000
2000,8043.7500002000,12.500000
2001,8043.7500002001,12.500000
2002,8043.7500002002,12.500000
2003,8043.7500002003,12.500000
2004,8043.7500002004,-83.750000
2005,8043.7500002005,12.500000
2006,8043.7500002006,-83.750000
2007,8043.7500002007,-83.750000
2008,8043.7500002008,12.500000
2009,8043.7500002009,12.500000
2010,8043.7500002010,-83.750000
2011,8043.7500002011,12.500000
2012,8043.7500002012,12.500000
2013,8043.7500002013,12.500000
2014,8043.7500002014,-83.750000
2015,8043.7500002015,-83.750000
2016,8043.7500002016,12.500000
2017,8043.7500002017,-83.750000
2018,8043.7500002018,-83.750000
2019,8043.7500002019,-83.750000
2020,8043.7500002020,12.500000
2021,8043.7500002021,-83.750000
2022,8043.7500002022,12.500000
2023,8043.7500002023,-83.750000
2024,8043.7500002024,12.500000
2025,8043.7500002025,-83.750000
2026,8043.7500002026,12.500000
2027,7947.5000002027,-83.750000
2028,8043.7500002028,12.500000
2029,7947.5000002029,12.500000
2030,8043.7500002030,-83.750000
2031,8043.7500002031,12.500000
2032,8043.7500002032,12.500000
2033,8043.7500002033,12.500000
2034,8043.7500002034,-83.750000
2035,8043.7500002035,12.500000
2036,8043.7500002036,12.500000
2037,8043.7500002037,12.500000
2038,8043.7500002038,-83.750000
2039,8043.7500002039,12.500000
2040,8043.7500002040,12.500000
2041,8043.7500002041,-83.750000
2042,8043.7500002042,12.500000
2043,8043.7500002043,12.500000
2044,8043.7500002044,12.500000
2045,8043.7500002045,12.500000
2046,8043.7500002046,12.500000
2047,8043.7500002047,-83.750000
2048,8043.7500002048,12.500000
2049,8043.7500002049,12.500000
2050,8043.7500002050,12.500000
2051,8043.7500002051,12.500000
2052,8043.7500002052,12.500000
2053,8043.7500002053,-83.750000
2054,8043.7500002054,-83.750000
2055,8043.7500002055,12.500000
2056,8043.7500002056,-83.750000
2057,8043.7500002057,12.500000
2058,8043.7500002058,12.500000
2059,8043.7500002059,12.500000
2060,8043.7500002060,-83.750000
2061,8043.7500002061,12.500000
2062,8043.7500002062,12.500000
2063,8043.7500002063,12.500000
2064,8043.7500002064,-83.750000
2065,8043.7500002065,12.500000
2066,8043.7500002066,12.500000
2067,8043.7500002067,12.500000
2068,8043.7500002068,12.500000
2069,8043.7500002069,12.500000
2070,8043.7500002070,-83.750000
2071,8043.7500002071,12.500000
2072,8043.7500002072,-83.750000
2073,8043.7500002073,12.500000
2074,8043.7500002074,-83.750000
2075,8043.7500002075,12.500000
2076,8043.7500002076,12.500000
2077,8043.7500002077,12.500000
2078,8043.7500002078,12.500000
2079,8043.7500002079,12.500000
2080,8043.7500002080,-83.750000
2081,8043.7500002081,12.500000
2082,8043.7500002082,-83.750000
2083,8043.7500002083,12.500000
2084,8043.7500002084,-83.750000
2085,8043.7500002085,12.500000
2086,8043.7500002086,-83.750000
2087,8043.7500002087,12.500000
2088,8043.7500002088,12.500000
2089,8043.7500002089,-83.750000
2090,8043.7500002090,-83.750000
2091,8043.7500002091,12.500000
2092,8043.7500002092,12.500000
2093,8043.7500002093,-83.750000
2094,8043.7500002094,12.500000
2095,8043.7500002095,12.500000
2096,8043.7500002096,12.500000
2097,8043.7500002097,-83.750000
2098,8043.7500002098,12.500000
2099,8043.7500002099,12.500000
2100,8043.7500002100,12.500000
2101,8043.7500002101,12.500000
2102,8043.7500002102,12.500000
2103,8043.7500002103,12.500000
2104,8043.7500002104,12.500000
2105,8043.7500002105,-83.750000
2106,8043.7500002106,-83.750000
2107,8043.7500002107,12.500000
2108,8043.7500002108,-83.750000
2109,8043.7500002109,12.500000
2110,8043.7500002110,-83.750000
2111,8043.7500002111,12.500000
2112,8043.7500002112,12.500000
2113,8043.7500002113,12.500000
2114,8043.7500002114,12.500000
2115,8043.7500002115,-83.750000
2116,8043.7500002116,-83.750000
2117,8043.7500002117,12.500000
2118,8043.7500002118,12.500000
2119,8043.7500002119,-83.750000
2120,8043.7500002120,12.500000
2121,8043.7500002121,-83.750000
2122,8043.7500002122,12.500000
2123,8043.7500002123,12.500000
2124,8043.7500002124,12.500000
2125,8043.7500002125,12.500000
2126,8043.7500002126,12.500000
2127,8043.7500002127,12.500000
2128,8043.7500002128,12.500000
2129,8043.7500002129,12.500000
2130,8043.7500002130,12.500000
2131,8043.7500002131,12.500000
2132,8043.7500002132,12.500000
2133,8043.7500002133,-83.750000
2134,8043.7500002134,12.500000
2135,8043.7500002135,12.500000
2136,8043.7500002136,12.500000
2137,8043.7500002137,12.500000
2138,8043.7500002138,-83.750000
2139,8043.7500002139,12.500000
2140,8043.7500002140,-83.750000
2141,8043.7500002141,12.500000
2142,8043.7500002142,-83.750000
2143,8043.7500002143,12.500000
2144,8043.7500002144,12.500000
2145,8043.7500002145,12.500000
2146,8043.7500002146,12.500000
2147,8043.7500002147,-83.750000
2148,8043.7500002148,-83.750000
2149,8043.7500002149,12.500000
2150,8043.7500002150,-83.750000
2151,8043.7500002151,12.500000
2152,8043.7500002152,12.500000
2153,8043.7500002153,12.500000
2154,8043.7500002154,12.500000
2155,8043.7500002155,12.500000
2156,8043.7500002156,12.500000
2157,8043.7500002157,12.500000
2158,8043.7500002158,-83.750000
2159,8043.7500002159,-83.750000
2160,8043.7500002160,12.500000
2161,8043.7500002161,-83.750000
2162,8043.7500002162,12.500000
2163,8043.7500002163,12.500000
2164,8043.7500002164,-83.750000
2165,8043.7500002165,12.500000
2166,8043.7500002166,-83.750000
2167,8043.7500002167,-83.750000
2168,8043.7500002168,12.500000
2169,8043.7500002169,12.500000
2170,8043.7500002170,-83.750000
2171,8043.7500002171,12.500000
2172,8043.7500002172,-83.750000
2173,8043.7500002173,12.500000
2174,8043.7500002174,-83.750000
2175,8043.7500002175,12.500000
2176,8043.7500002176,12.500000
2177,8043.7500002177,12.500000
2178,8043.7500002178,-83.750000
2179,8043.7500002179,12.500000
2180,8043.7500002180,12.500000
2181,8043.7500002181,12.500000
2182,8043.7500002182,-83.750000
2183,8043.7500002183,-83.750000
2184,8043.7500002184,12.500000
2185,8043.7500002185,12.500000
2186,8043.7500002186,12.500000
2187,8043.7500002187,12.500000
2188,8043.7500002188,12.500000
2189,8043.7500002189,-83.750000
2190,8043.7500002190,12.500000
2191,8043.7500002191,12.500000
2192,8043.7500002192,12.500000
2193,8043.7500002193,12.500000
2194,8043.7500002194,-83.750000
2195,8043.7500002195,12.500000
2196,8043.7500002196,12.500000
2197,8043.7500002197,-83.750000
2198,8043.7500002198,12.500000
2199,8043.7500002199,12.500000
2200,8043.7500002200,-83.750000
2201,8043.7500002201,12.500000
2202,8043.7500002202,-83.750000
2203,8043.7500002203,12.500000
2204,8043.7500002204,12.500000
2205,8043.7500002205,-83.750000
2206,8043.7500002206,12.500000
2207,8043.7500002207,-83.750000
2208,8043.7500002208,12.500000
2209,8043.7500002209,-83.750000
2210,8043.7500002210,12.500000
2211,8043.7500002211,12.500000
2212,8043.7500002212,12.500000
2213,8043.7500002213,12.500000
2214,8043.7500002214,12.500000
2215,8043.7500002215,12.500000
2216,8043.7500002216,-83.750000
2217,8043.7500002217,-83.750000
2218,8043.7500002218,12.500000
2219,8043.7500002219,12.500000
2220,8043.7500002220,12.500000
2221,8043.7500002221,12.500000
2222,8043.7500002222,-83.750000
2223,8043.7500002223,12.500000
2224,8043.7500002224,12.500000
2225,8043.7500002225,12.500000
2226,8043.7500002226,12.500000
2227,8043.7500002227,12.500000
2228,8043.7500002228,12.500000
2229,8043.7500002229,12.500000
2230,8043.7500002230,-83.750000
2231,8043.7500002231,12.500000
2232,8043.7500002232,-83.750000
2233,8043.7500002233,12.500000
2234,8043.7500002234,-83.750000
2235,8043.7500002235,12.500000
2236,8043.7500002236,-83.750000
2237,8043.7500002237,12.500000
2238,8043.7500002238,-83.750000
2239,8043.7500002239,12.500000
2240,8043.7500002240,-83.750000
2241,8043.7500002241,12.500000
2242,8043.7500002242,-83.750000
2243,8043.7500002243,12.500000
2244,8043.7500002244,12.500000
2245,8043.7500002245,12.500000
2246,8043.7500002246,-83.750000
2247,8043.7500002247,12.500000
2248,8043.7500002248,12.500000
2249,8043.7500002249,12.500000
2250,8043.7500002250,-83.750000
2251,8043.7500002251,12.500000
2252,8043.7500002252,-83.750000
2253,8043.7500002253,12.500000
2254,8043.7500002254,12.500000
2255,8043.7500002255,12.500000
2256,8043.7500002256,-83.750000
2257,8043.7500002257,12.500000
2258,8043.7500002258,-83.750000
2259,8043.7500002259,-83.750000
2260,8043.7500002260,12.500000
2261,8043.7500002261,-83.750000
2262,8043.7500002262,-83.750000
2263,8043.7500002263,12.500000
2264,8043.7500002264,-83.750000
2265,8043.7500002265,-83.750000
2266,8043.7500002266,12.500000
2267,8043.7500002267,12.500000
2268,8043.7500002268,12.500000
2269,8043.7500002269,12.500000
2270,8043.7500002270,-83.750000
2271,8043.7500002271,12.500000
2272,8043.7500002272,12.500000
2273,8043.7500002273,12.500000
2274,8043.7500002274,-83.750000
2275,8043.7500002275,12.500000
2276,8043.7500002276,12.500000
2277,8043.7500002277,-83.750000
2278,8043.7500002278,-83.750000
2279,8043.7500002279,12.500000
2280,8043.7500002280,-83.750000
2281,8043.7500002281,12.500000
2282,8043.7500002282,-83.750000
2283,8043.7500002283,12.500000
2284,8043.7500002284,-83.750000
2285,8043.7500002285,12.500000
2286,8043.7500002286,12.500000
2287,8043.7500002287,-83.750000
2288,8043.7500002288,12.500000
2289,8043.7500002289,-83.750000
2290,8043.7500002290,-83.750000
2291,8043.7500002291,12.500000
2292,8043.7500002292,12.500000
2293,8043.7500002293,12.500000
2294,8043.7500002294,-83.750000
2295,8043.7500002295,-83.750000
2296,8043.7500002296,12.500000
2297,8043.7500002297,-83.750000
2298,8043.7500002298,12.500000
2299,8043.7500002299,-83.750000
2300,8043.7500002300,12.500000
2301,8043.7500002301,12.500000
2302,8043.7500002302,-83.750000
2303,8043.7500002303,-83.750000
2304,8043.7500002304,12.500000
2305,8043.7500002305,12.500000
2306,8043.7500002306,-83.750000
2307,8043.7500002307,-83.750000
2308,8043.7500002308,-83.750000
2309,8043.7500002309,12.500000
2310,8043.7500002310,12.500000
2311,8043.7500002311,12.500000
2312,8043.7500002312,12.500000
2313,8043.7500002313,12.500000
2314,8043.7500002314,-83.750000
2315,8043.7500002315,-83.750000
2316,8043.7500002316,12.500000
2317,8043.7500002317,12.500000
2318,8043.7500002318,12.500000
2319,8043.7500002319,12.500000
2320,8043.7500002320,12.500000
2321,8043.7500002321,-83.750000
2322,8043.7500002322,12.500000
2323,8043.7500002323,-83.750000
2324,8043.7500002324,12.500000
2325,8043.7500002325,12.500000
2326,8043.7500002326,12.500000
2327,8043.7500002327,-83.750000
2328,8043.7500002328,12.500000
2329,8043.7500002329,-83.750000
2330,8043.7500002330,-83.750000
2331,8043.7500002331,12.500000
2332,8043.7500002332,12.500000
2333,8043.7500002333,12.500000
2334,8043.7500002334,-83.750000
2335,8043.7500002335,12.500000
2336,8043.7500002336,12.500000
2337,8043.7500002337,12.500000
2338,8043.7500002338,-83.750000
2339,8043.7500002339,12.500000
2340,8043.7500002340,-83.750000
2341,8043.7500002341,12.500000
2342,8043.7500002342,12.500000
2343,8043.7500002343,-83.750000
2344,8043.7500002344,12.500000
2345,8043.7500002345,-83.750000
2346,8043.7500002346,12.500000
2347,8043.7500002347,12.500000
2348,8043.7500002348,12.500000
2349,8043.7500002349,-83.750000
2350,8043.7500002350,-83.750000
2351,8043.7500002351,12.500000
2352,8043.7500002352,-83.750000
2353,8043.7500002353,12.500000
2354,8043.7500002354,-83.750000
2355,8043.7500002355,12.500000
2356,8043.7500002356,12.500000
2357,8043.7500002357,12.500000
2358,8043.7500002358,12.500000
2359,8043.7500002359,-83.750000
2360,8043.7500002360,12.500000
2361,8043.7500002361,12.500000
2362,8043.7500002362,12.500000
2363,8043.7500002363,-83.750000
2364,8043.7500002364,12.500000
2365,8043.7500002365,12.500000
2366,8043.7500002366,-83.750000
2367,8043.7500002367,-83.750000
2368,8043.7500002368,12.500000
2369,8043.7500002369,12.500000
2370,8043.7500002370,-83.750000
2371,8043.7500002371,-83.750000
2372,8043.7500002372,12.500000
2373,8043.7500002373,12.500000
2374,8043.7500002374,12.500000
2375,8043.7500002375,-83.750000
2376,8043.7500002376,12.500000
2377,8043.7500002377,12.500000
2378,8043.7500002378,12.500000
2379,8043.7500002379,12.500000
