Channel              :,CH1,CH2,CH3
Frequency            :,  ?,  ?,  ?
Period               :,  ?,  ?,  ?
PK-PK                :,5.771V,265.0mV,121.0mV
Average              :,2.464V,-36.12mV,1.309V
Vertical pos         :,1.000000mV,1.000000mV,1.000000mV
Probe attenuation    :,1X,1X,1X
Voltage per ADC value:,0.312500mV,0.156250mV,0.031250mV
Time interval        :,0.40000uS,0.40000uS,0.40000uS

index,CH1_Voltage(mV),CH2_Voltage(mV),CH3_Voltage(mV)
1285,4943.7500001285,-38.1250001285,1325.250000
1286,4943.7500001286,-38.1250001286,1315.625000
1287,4943.7500001287,-38.1250001287,1315.625000
1288,5041.2500001288,-38.1250001288,1325.250000
1289,4943.7500001289,-38.1250001289,1315.625000
1290,4943.7500001290,-38.1250001290,1325.250000
1291,4943.7500001291,10.0000001291,1325.250000
1292,4943.7500001292,-38.1250001292,1325.250000
1293,4943.7500001293,-38.1250001293,1315.625000
1294,4943.7500001294,-38.1250001294,1315.625000
1295,4943.7500001295,-38.1250001295,1315.625000
1296,4943.7500001296,10.0000001296,1315.625000
1297,4943.7500001297,-38.1250001297,1315.625000
1298,4943.7500001298,-38.1250001298,1315.625000
1299,4943.7500001299,-38.1250001299,1315.625000
1300,4943.7500001300,10.0000001300,1315.625000
1301,4943.7500001301,-38.1250001301,1315.625000
1302,4943.7500001302,-38.1250001302,1315.625000
1303,4943.7500001303,-38.1250001303,1315.625000
1304,4943.7500001304,10.0000001304,1315.625000
1305,4943.7500001305,-38.1250001305,1315.625000
1306,4943.7500001306,-38.1250001306,1315.625000
1307,4943.7500001307,-38.1250001307,1315.625000
1308,4943.7500001308,-38.1250001308,1315.625000
1309,4943.7500001309,-38.1250001309,1315.625000
1310,4943.7500001310,-38.1250001310,1315.625000
1311,4943.7500001311,10.0000001311,1315.625000
1312,4943.7500001312,-38.1250001312,1315.625000
1313,4943.7500001313,-38.1250001313,1306.000000
1314,4943.7500001314,-38.1250001314,1315.625000
1315,4943.7500001315,-38.1250001315,1315.625000
1316,5041.2500001316,10.0000001316,1315.625000
1317,4943.7500001317,-38.1250001317,1306.000000
1318,4943.7500001318,10.0000001318,1306.000000
1319,4943.7500001319,-38.1250001319,1315.625000
1320,4943.7500001320,-38.1250001320,1306.000000
1321,4943.7500001321,-38.1250001321,1315.625000
1322,4943.7500001322,-38.1250001322,1306.000000
1323,4943.7500001323,-38.1250001323,1306.000000
1324,4943.7500001324,-38.1250001324,1315.625000
1325,4943.7500001325,-38.1250001325,1306.000000
1326,4943.7500001326,-38.1250001326,1306.000000
1327,4943.7500001327,-38.1250001327,1306.000000
1328,4943.7500001328,-38.1250001328,1306.000000
1329,4943.7500001329,-38.1250001329,1306.000000
1330,4943.7500001330,-38.1250001330,1306.000000
1331,4943.7500001331,-38.1250001331,1306.000000
1332,4943.7500001332,-38.1250001332,1306.000000
1333,4943.7500001333,10.0000001333,1306.000000
1334,4943.7500001334,-38.1250001334,1306.000000
1335,4943.7500001335,-38.1250001335,1306.000000
1336,4943.7500001336,10.0000001336,1306.000000
1337,4943.7500001337,-38.1250001337,1306.000000
1338,4943.7500001338,-38.1250001338,1306.000000
1339,4943.7500001339,10.0000001339,1306.000000
1340,4943.7500001340,-38.1250001340,1306.000000
1341,4943.7500001341,-38.1250001341,1306.000000
1342,4943.7500001342,-38.1250001342,1306.000000
1343,4943.7500001343,-38.1250001343,1306.000000
1344,4943.7500001344,-38.1250001344,1306.000000
1345,4943.7500001345,-38.1250001345,1306.000000
1346,4943.7500001346,-38.1250001346,1306.000000
1347,4943.7500001347,-38.1250001347,1306.000000
1348,4943.7500001348,-38.1250001348,1306.000000
1349,4943.7500001349,10.0000001349,1306.000000
1350,4943.7500001350,-38.1250001350,1296.375000
1351,4943.7500001351,-38.1250001351,1296.375000
1352,4943.7500001352,-38.1250001352,1296.375000
1353,4943.7500001353,-38.1250001353,1296.375000
1354,4943.7500001354,-38.1250001354,1296.375000
1355,4943.7500001355,-38.1250001355,1296.375000
1356,4943.7500001356,-38.1250001356,1296.375000
1357,4943.7500001357,-38.1250001357,1296.375000
1358,4943.7500001358,10.0000001358,1296.375000
1359,4943.7500001359,-38.1250001359,1296.375000
1360,4943.7500001360,-38.1250001360,1296.375000
1361,4943.7500001361,10.0000001361,1296.375000
1362,4943.7500001362,-38.1250001362,1296.375000
1363,4943.7500001363,-38.1250001363,1296.375000
1364,4943.7500001364,-38.1250001364,1296.375000
1365,4943.7500001365,-38.1250001365,1296.375000
1366,4943.7500001366,-38.1250001366,1296.375000
1367,4943.7500001367,-38.1250001367,1296.375000
1368,4943.7500001368,-38.1250001368,1296.375000
1369,4943.7500001369,-38.1250001369,1296.375000
1370,4943.7500001370,-38.1250001370,1296.375000
1371,4943.7500001371,10.0000001371,1296.375000
1372,4943.7500001372,-38.1250001372,1296.375000
1373,4943.7500001373,-38.1250001373,1296.375000
1374,4943.7500001374,-38.1250001374,1296.375000
1375,4943.7500001375,-38.1250001375,1296.375000
1376,4943.7500001376,-38.1250001376,1296.375000
1377,4943.7500001377,-38.1250001377,1296.375000
1378,4943.7500001378,-38.1250001378,1296.375000
1379,4943.7500001379,-38.1250001379,1296.375000
1380,4943.7500001380,-38.1250001380,1296.375000
1381,4943.7500001381,-38.1250001381,1286.750000
1382,4943.7500001382,-38.1250001382,1296.375000
1383,4943.7500001383,-38.1250001383,1286.750000
1384,4943.7500001384,10.0000001384,1286.750000
1385,4943.7500001385,-38.1250001385,1286.750000
1386,4943.7500001386,-38.1250001386,1296.375000
1387,4943.7500001387,-38.1250001387,1296.375000
1388,4943.7500001388,-38.1250001388,1286.750000
1389,4943.7500001389,10.0000001389,1286.750000
1390,4943.7500001390,-38.1250001390,1286.750000
1391,4943.7500001391,-38.1250001391,1286.750000
1392,4943.7500001392,-38.1250001392,1286.750000
1393,4943.7500001393,-38.1250001393,1286.750000
1394,4943.7500001394,-38.1250001394,1286.750000
1395,4943.7500001395,-38.1250001395,1286.750000
1396,4943.7500001396,-38.1250001396,1286.750000
1397,4943.7500001397,-38.1250001397,1286.750000
1398,4943.7500001398,-38.1250001398,1286.750000
1399,4943.7500001399,-38.1250001399,1286.750000
1400,4943.7500001400,10.0000001400,1286.750000
1401,5041.2500001401,-38.1250001401,1286.750000
1402,4943.7500001402,-38.1250001402,1286.750000
1403,4943.7500001403,-38.1250001403,1286.750000
1404,4943.7500001404,-38.1250001404,1286.750000
1405,4943.7500001405,-38.1250001405,1286.750000
1406,4943.7500001406,-38.1250001406,1286.750000
1407,4943.7500001407,-38.1250001407,1286.750000
1408,4943.7500001408,-38.1250001408,1286.750000
1409,5041.2500001409,-38.1250001409,1277.125000
1410,4943.7500001410,-38.1250001410,1286.750000
1411,4943.7500001411,-38.1250001411,1286.750000
1412,4943.7500001412,-38.1250001412,1277.125000
1413,4943.7500001413,-38.1250001413,1286.750000
1414,4943.7500001414,-38.1250001414,1277.125000
1415,4943.7500001415,10.0000001415,1286.750000
1416,4943.7500001416,-38.1250001416,1277.125000
1417,4943.7500001417,-38.1250001417,1286.750000
1418,4943.7500001418,10.0000001418,1286.750000
1419,4943.7500001419,-38.1250001419,1277.125000
1420,4943.7500001420,-38.1250001420,1277.125000
1421,4943.7500001421,-38.1250001421,1286.750000
1422,4943.7500001422,-38.1250001422,1277.125000
1423,4943.7500001423,-38.1250001423,1277.125000
1424,4943.7500001424,-38.1250001424,1277.125000
1425,4943.7500001425,-38.1250001425,1286.750000
1426,4943.7500001426,10.0000001426,1277.125000
1427,4943.7500001427,-38.1250001427,1277.125000
1428,4943.7500001428,-38.1250001428,1277.125000
1429,4943.7500001429,10.0000001429,1277.125000
1430,5041.2500001430,10.0000001430,1277.125000
1431,4943.7500001431,-38.1250001431,1277.125000
1432,4943.7500001432,-38.1250001432,1277.125000
1433,4943.7500001433,-38.1250001433,1277.125000
1434,4943.7500001434,-38.1250001434,1277.125000
1435,4943.7500001435,-38.1250001435,1277.125000
1436,4943.7500001436,-38.1250001436,1277.125000
1437,4943.7500001437,-38.1250001437,1277.125000
1438,4943.7500001438,-38.1250001438,1277.125000
1439,4943.7500001439,-38.1250001439,1277.125000
1440,4943.7500001440,-38.1250001440,1277.125000
1441,4943.7500001441,-38.1250001441,1277.125000
1442,4943.7500001442,-38.1250001442,1267.500000
1443,4943.7500001443,-38.1250001443,1267.500000
1444,4943.7500001444,-38.1250001444,1277.125000
1445,4943.7500001445,-38.1250001445,1267.500000
1446,4943.7500001446,-38.1250001446,1277.125000
1447,4943.7500001447,10.0000001447,1277.125000
1448,4943.7500001448,-38.1250001448,1277.125000
1449,4943.7500001449,-38.1250001449,1277.125000
1450,4943.7500001450,-38.1250001450,1267.500000
1451,4943.7500001451,-38.1250001451,1277.125000
1452,4943.7500001452,10.0000001452,1277.125000
1453,4943.7500001453,-38.1250001453,1267.500000
1454,4943.7500001454,-38.1250001454,1267.500000
1455,4943.7500001455,-38.1250001455,1267.500000
1456,4943.7500001456,-38.1250001456,1267.500000
1457,4943.7500001457,-38.1250001457,1267.500000
1458,4943.7500001458,-38.1250001458,1267.500000
1459,4943.7500001459,-38.1250001459,1277.125000
1460,4943.7500001460,10.0000001460,1267.500000
1461,4943.7500001461,-38.1250001461,1267.500000
1462,4943.7500001462,-38.1250001462,1267.500000
1463,4943.7500001463,-38.1250001463,1267.500000
1464,4943.7500001464,-38.1250001464,1267.500000
1465,4943.7500001465,10.0000001465,1267.500000
1466,4943.7500001466,-38.1250001466,1267.500000
1467,4943.7500001467,-38.1250001467,1267.500000
1468,4943.7500001468,10.0000001468,1267.500000
1469,4943.7500001469,10.0000001469,1267.500000
1470,4943.7500001470,-38.1250001470,1267.500000
1471,4943.7500001471,-38.1250001471,1267.500000
1472,4943.7500001472,-38.1250001472,1267.500000
1473,4943.7500001473,10.0000001473,1267.500000
1474,5041.2500001474,-38.1250001474,1257.875000
1475,4943.7500001475,-38.1250001475,1267.500000
1476,4943.7500001476,10.0000001476,1267.500000
1477,4943.7500001477,-38.1250001477,1267.500000
1478,4943.7500001478,-38.1250001478,1257.875000
1479,4943.7500001479,-38.1250001479,1267.500000
1480,4943.7500001480,-38.1250001480,1267.500000
1481,4943.7500001481,-38.1250001481,1267.500000
1482,4943.7500001482,-38.1250001482,1267.500000
1483,4943.7500001483,-38.1250001483,1257.875000
1484,4943.7500001484,-38.1250001484,1257.875000
1485,4943.7500001485,-38.1250001485,1267.500000
1486,4943.7500001486,-38.1250001486,1257.875000
1487,4943.7500001487,-38.1250001487,1257.875000
1488,4943.7500001488,-38.1250001488,1267.500000
1489,4943.7500001489,-38.1250001489,1257.875000
1490,4943.7500001490,10.0000001490,1257.875000
1491,4943.7500001491,-38.1250001491,1257.875000
1492,4943.7500001492,-38.1250001492,1257.875000
1493,4943.7500001493,-38.1250001493,1257.875000
1494,4943.7500001494,-38.1250001494,1257.875000
1495,4943.7500001495,-38.1250001495,1257.875000
1496,5041.2500001496,-38.1250001496,1257.875000
1497,4943.7500001497,-38.1250001497,1257.875000
1498,4943.7500001498,-38.1250001498,1257.875000
1499,4943.7500001499,-38.1250001499,1257.875000
1500,4943.7500001500,-38.1250001500,1257.875000
1501,4943.7500001501,-38.1250001501,1257.875000
1502,4943.7500001502,-38.1250001502,1257.875000
1503,4943.7500001503,-38.1250001503,1257.875000
1504,4943.7500001504,10.0000001504,1257.875000
1505,4943.7500001505,-38.1250001505,1257.875000
1506,4943.7500001506,-38.1250001506,1257.875000
1507,4943.7500001507,-38.1250001507,1257.875000
1508,4943.7500001508,-38.1250001508,1257.875000
1509,4943.7500001509,-38.1250001509,1257.875000
1510,4943.7500001510,-38.1250001510,1257.875000
1511,5041.2500001511,-38.1250001511,1257.875000
1512,4943.7500001512,-38.1250001512,1257.875000
1513,4943.7500001513,-38.1250001513,1257.875000
1514,4943.7500001514,-38.1250001514,1257.875000
1515,4943.7500001515,-38.1250001515,1257.875000
1516,4943.7500001516,-38.1250001516,1248.250000
1517,4943.7500001517,-38.1250001517,1257.875000
1518,4943.7500001518,-38.1250001518,1257.875000
1519,4943.7500001519,-38.1250001519,1248.250000
1520,4943.7500001520,10.0000001520,1248.250000
1521,4943.7500001521,-38.1250001521,1257.875000
1522,5041.2500001522,-38.1250001522,1248.250000
1523,4943.7500001523,-38.1250001523,1257.875000
1524,4943.7500001524,-38.1250001524,1248.250000
1525,4943.7500001525,-38.1250001525,1248.250000
1526,4943.7500001526,-38.1250001526,1257.875000
1527,4943.7500001527,-38.1250001527,1257.875000
1528,4943.7500001528,-38.1250001528,1257.875000
1529,5041.2500001529,-38.1250001529,1248.250000
1530,4943.7500001530,-38.1250001530,1248.250000
1531,4943.7500001531,-38.1250001531,1248.250000
1532,4943.7500001532,-38.1250001532,1248.250000
1533,4943.7500001533,-38.1250001533,1248.250000
1534,4943.7500001534,-38.1250001534,1248.250000
1535,4943.7500001535,-38.1250001535,1248.250000
1536,4943.7500001536,-38.1250001536,1248.250000
1537,4943.7500001537,-38.1250001537,1248.250000
1538,4943.7500001538,10.0000001538,1248.250000
1539,4943.7500001539,-38.1250001539,1248.250000
1540,4943.7500001540,-38.1250001540,1248.250000
1541,4943.7500001541,-38.1250001541,1248.250000
1542,4943.7500001542,-38.1250001542,1248.250000
1543,4943.7500001543,10.0000001543,1248.250000
1544,4943.7500001544,-38.1250001544,1248.250000
1545,4943.7500001545,-38.1250001545,1248.250000
1546,4943.7500001546,-38.1250001546,1248.250000
1547,4943.7500001547,-38.1250001547,1248.250000
1548,4943.7500001548,-38.1250001548,1248.250000
1549,5041.2500001549,-38.1250001549,1248.250000
1550,4943.7500001550,-38.1250001550,1238.625000
1551,5041.2500001551,-38.1250001551,1248.250000
1552,4943.7500001552,-38.1250001552,1248.250000
1553,4943.7500001553,-38.1250001553,1248.250000
1554,4943.7500001554,10.0000001554,1248.250000
1555,4943.7500001555,10.0000001555,1248.250000
1556,4943.7500001556,-38.1250001556,1248.250000
1557,4943.7500001557,-38.1250001557,1238.625000
1558,4943.7500001558,10.0000001558,1248.250000
1559,4943.7500001559,-38.1250001559,1238.625000
1560,4943.7500001560,-38.1250001560,1238.625000
1561,4943.7500001561,-38.1250001561,1238.625000
1562,4943.7500001562,-38.1250001562,1238.625000
1563,4943.7500001563,-38.1250001563,1238.625000
1564,4943.7500001564,-38.1250001564,1238.625000
1565,4943.7500001565,-38.1250001565,1238.625000
1566,5041.2500001566,-38.1250001566,1238.625000
1567,4943.7500001567,-38.1250001567,1238.625000
1568,4943.7500001568,-38.1250001568,1238.625000
1569,4943.7500001569,-38.1250001569,1238.625000
1570,4943.7500001570,-38.1250001570,1238.625000
1571,4943.7500001571,-38.1250001571,1238.625000
1572,4943.7500001572,-38.1250001572,1238.625000
1573,4943.7500001573,-38.1250001573,1238.625000
1574,4943.7500001574,-38.1250001574,1238.625000
1575,4943.7500001575,-38.1250001575,1238.625000
1576,4943.7500001576,-38.1250001576,1238.625000
1577,4943.7500001577,-38.1250001577,1238.625000
1578,4943.7500001578,-38.1250001578,1229.000000
1579,4943.7500001579,-38.1250001579,1238.625000
1580,5041.2500001580,-38.1250001580,1238.625000
1581,4943.7500001581,-38.1250001581,1238.625000
1582,5041.2500001582,-38.1250001582,1238.625000
1583,4943.7500001583,-38.1250001583,1238.625000
1584,4943.7500001584,-38.1250001584,1238.625000
1585,4943.7500001585,10.0000001585,1238.625000
1586,4943.7500001586,-38.1250001586,1238.625000
1587,4943.7500001587,-38.1250001587,1229.000000
1588,4943.7500001588,-38.1250001588,1238.625000
1589,4943.7500001589,-38.1250001589,1238.625000
1590,4943.7500001590,-38.1250001590,1238.625000
1591,4943.7500001591,-38.1250001591,1238.625000
1592,4943.7500001592,-38.1250001592,1229.000000
1593,4943.7500001593,-38.1250001593,1229.000000
1594,4943.7500001594,10.0000001594,1238.625000
1595,4943.7500001595,-38.1250001595,1229.000000
1596,4943.7500001596,-38.1250001596,1229.000000
1597,4943.7500001597,-38.1250001597,1229.000000
1598,4943.7500001598,10.0000001598,1238.625000
1599,4943.7500001599,-38.1250001599,1229.000000
1600,4943.7500001600,-38.1250001600,1229.000000
1601,4943.7500001601,10.0000001601,1229.000000
1602,4943.7500001602,-38.1250001602,1229.000000
1603,5041.2500001603,-38.1250001603,1229.000000
1604,4943.7500001604,-38.1250001604,1229.000000
1605,4943.7500001605,-38.1250001605,1229.000000
1606,4943.7500001606,-38.1250001606,1229.000000
1607,4943.7500001607,-38.1250001607,1229.000000
1608,4943.7500001608,-38.1250001608,1229.000000
1609,4943.7500001609,-38.1250001609,1229.000000
1610,4943.7500001610,-38.1250001610,1229.000000
1611,4943.7500001611,10.0000001611,1229.000000
1612,4943.7500001612,-38.1250001612,1229.000000
1613,4943.7500001613,-38.1250001613,1229.000000
1614,4943.7500001614,-38.1250001614,1229.000000
1615,4943.7500001615,-38.1250001615,1229.000000
1616,4943.7500001616,-38.1250001616,1229.000000
1617,4943.7500001617,-38.1250001617,1229.000000
1618,4943.7500001618,-38.1250001618,1229.000000
1619,4943.7500001619,-38.1250001619,1229.000000
1620,4943.7500001620,-38.1250001620,1229.000000
1621,4943.7500001621,-38.1250001621,1229.000000
1622,4943.7500001622,-38.1250001622,1219.375000
1623,4943.7500001623,-38.1250001623,1229.000000
1624,4943.7500001624,10.0000001624,1219.375000
1625,5041.2500001625,-38.1250001625,1229.000000
1626,4943.7500001626,-38.1250001626,1229.000000
1627,4943.7500001627,-38.1250001627,1229.000000
1628,4943.7500001628,-38.1250001628,1219.375000
1629,4943.7500001629,10.0000001629,1219.375000
1630,4943.7500001630,-38.1250001630,1219.375000
1631,4943.7500001631,10.0000001631,1219.375000
1632,4943.7500001632,-38.1250001632,1219.375000
1633,4943.7500001633,-38.1250001633,1219.375000
1634,4943.7500001634,10.0000001634,1229.000000
1635,4943.7500001635,-38.1250001635,1219.375000
1636,4943.7500001636,-38.1250001636,1219.375000
1637,5041.2500001637,-38.1250001637,1229.000000
1638,4943.7500001638,-38.1250001638,1219.375000
1639,4943.7500001639,-38.1250001639,1219.375000
1640,4943.7500001640,-38.1250001640,1219.375000
1641,4943.7500001641,-38.1250001641,1219.375000
1642,4943.7500001642,-38.1250001642,1219.375000
1643,4943.7500001643,-38.1250001643,1219.375000
1644,4943.7500001644,10.0000001644,1229.000000
1645,4943.7500001645,-38.1250001645,1219.375000
1646,4943.7500001646,-38.1250001646,1219.375000
1647,4943.7500001647,-38.1250001647,1219.375000
1648,4943.7500001648,-38.1250001648,1219.375000
1649,4943.7500001649,-38.1250001649,1219.375000
1650,4943.7500001650,-38.1250001650,1219.375000
1651,4943.7500001651,-38.1250001651,1219.375000
1652,4943.7500001652,-38.1250001652,1219.375000
1653,4943.7500001653,-38.1250001653,1219.375000
1654,4943.7500001654,-38.1250001654,1219.375000
1655,4943.7500001655,-38.1250001655,1219.375000
1656,4943.7500001656,10.0000001656,1209.750000
1657,4943.7500001657,-38.1250001657,1219.375000
1658,4943.7500001658,10.0000001658,1209.750000
1659,4943.7500001659,-38.1250001659,1219.375000
1660,4943.7500001660,-38.1250001660,1219.375000
1661,5041.2500001661,-38.1250001661,1219.375000
1662,4943.7500001662,-38.1250001662,1219.375000
1663,4943.7500001663,-38.1250001663,1209.750000
1664,4943.7500001664,-38.1250001664,1219.375000
1665,4943.7500001665,10.0000001665,1219.375000
1666,4943.7500001666,-38.1250001666,1219.375000
1667,4943.7500001667,-38.1250001667,1219.375000
1668,4943.7500001668,10.0000001668,1219.375000
1669,5041.2500001669,10.0000001669,1219.375000
1670,4943.7500001670,10.0000001670,1209.750000
1671,4943.7500001671,-38.1250001671,1219.375000
1672,4943.7500001672,-38.1250001672,1219.375000
1673,4943.7500001673,-38.1250001673,1209.750000
1674,4943.7500001674,-38.1250001674,1209.750000
1675,4943.7500001675,-38.1250001675,1219.375000
1676,4943.7500001676,-38.1250001676,1219.375000
1677,4943.7500001677,-38.1250001677,1209.750000
1678,4943.7500001678,-38.1250001678,1209.750000
1679,4943.7500001679,-38.1250001679,1209.750000
1680,4943.7500001680,10.0000001680,1209.750000
1681,4943.7500001681,10.0000001681,1209.750000
1682,4943.7500001682,-38.1250001682,1209.750000
1683,4943.7500001683,-38.1250001683,1209.750000
1684,4943.7500001684,-38.1250001684,1209.750000
1685,4943.7500001685,-38.1250001685,1219.375000
1686,4943.7500001686,-38.1250001686,1209.750000
1687,4943.7500001687,-38.1250001687,1209.750000
1688,4943.7500001688,-38.1250001688,1209.750000
1689,4943.7500001689,-38.1250001689,1209.750000
1690,4943.7500001690,-38.1250001690,1209.750000
1691,4943.7500001691,-38.1250001691,1209.750000
1692,4943.7500001692,10.0000001692,1209.750000
1693,4943.7500001693,-38.1250001693,1209.750000
1694,4943.7500001694,10.0000001694,1209.750000
1695,4943.7500001695,-38.1250001695,1209.750000
1696,4943.7500001696,-38.1250001696,1209.750000
1697,4943.7500001697,-38.1250001697,1209.750000
1698,4943.7500001698,-38.1250001698,1209.750000
1699,4943.7500001699,-38.1250001699,1209.750000
1700,4943.7500001700,-38.1250001700,1209.750000
1701,4943.7500001701,-38.1250001701,1209.750000
1702,4943.7500001702,10.0000001702,1209.750000
1703,4943.7500001703,-38.1250001703,1200.125000
1704,5041.2500001704,-38.1250001704,1200.125000
1705,4943.7500001705,10.0000001705,1200.125000
1706,5041.2500001706,-38.1250001706,1209.750000
1707,4943.7500001707,-38.1250001707,1200.125000
1708,4943.7500001708,-38.1250001708,1200.125000
1709,4943.7500001709,-38.1250001709,1209.750000
1710,4943.7500001710,-38.1250001710,1209.750000
1711,4943.7500001711,-38.1250001711,1200.125000
1712,4943.7500001712,10.0000001712,1209.750000
1713,4943.7500001713,-38.1250001713,1200.125000
1714,4943.7500001714,10.0000001714,1200.125000
1715,4943.7500001715,-38.1250001715,1200.125000
1716,4943.7500001716,-38.1250001716,1200.125000
1717,4943.7500001717,-38.1250001717,1200.125000
1718,4943.7500001718,-38.1250001718,1200.125000
1719,4943.7500001719,-38.1250001719,1200.125000
1720,4943.7500001720,-38.1250001720,1200.125000
1721,4943.7500001721,10.0000001721,1200.125000
1722,4943.7500001722,-38.1250001722,1200.125000
1723,4943.7500001723,-38.1250001723,1200.125000
1724,4943.7500001724,-38.1250001724,1209.750000
1725,4943.7500001725,-38.1250001725,1200.125000
1726,5041.2500001726,-38.1250001726,1200.125000
1727,4943.7500001727,-38.1250001727,1200.125000
1728,4943.7500001728,-38.1250001728,1200.125000
1729,5041.2500001729,-38.1250001729,1200.125000
1730,4943.7500001730,-38.1250001730,1200.125000
1731,4943.7500001731,-38.1250001731,1200.125000
1732,4943.7500001732,-38.1250001732,1200.125000
1733,4943.7500001733,-38.1250001733,1200.125000
1734,4943.7500001734,10.0000001734,1200.125000
1735,4943.7500001735,-38.1250001735,1200.125000
1736,4943.7500001736,10.0000001736,1200.125000
1737,5041.2500001737,10.0000001737,1200.125000
1738,4943.7500001738,10.0000001738,1200.125000
1739,4943.7500001739,-38.1250001739,1200.125000
1740,4943.7500001740,-38.1250001740,1200.125000
1741,5041.2500001741,10.0000001741,1200.125000
1742,4943.7500001742,-38.1250001742,1200.125000
1743,4943.7500001743,-38.1250001743,1200.125000
1744,4943.7500001744,-38.1250001744,1200.125000
1745,4943.7500001745,-38.1250001745,1200.125000
1746,4943.7500001746,-38.1250001746,1200.125000
1747,4943.7500001747,-38.1250001747,1190.500000
1748,4943.7500001748,-38.1250001748,1200.125000
1749,4943.7500001749,10.0000001749,1190.500000
1750,4943.7500001750,10.0000001750,1190.500000
1751,5041.2500001751,-38.1250001751,1200.125000
1752,4943.7500001752,-38.1250001752,1190.500000
1753,4943.7500001753,-38.1250001753,1200.125000
1754,4943.7500001754,-38.1250001754,1200.125000
1755,4943.7500001755,-38.1250001755,1200.125000
1756,4943.7500001756,-38.1250001756,1200.125000
1757,4943.7500001757,-38.1250001757,1200.125000
1758,4943.7500001758,-38.1250001758,1190.500000
1759,4943.7500001759,-38.1250001759,1190.500000
1760,4943.7500001760,-38.1250001760,1200.125000
1761,4943.7500001761,10.0000001761,1200.125000
1762,4943.7500001762,-38.1250001762,1190.500000
1763,4943.7500001763,10.0000001763,1190.500000
1764,4943.7500001764,-38.1250001764,1190.500000
1765,4943.7500001765,10.0000001765,1190.500000
1766,4943.7500001766,-38.1250001766,1190.500000
1767,4943.7500001767,10.0000001767,1190.500000
1768,5041.2500001768,-38.1250001768,1190.500000
1769,4943.7500001769,-38.1250001769,1190.500000
1770,5041.2500001770,-38.1250001770,1190.500000
1771,4943.7500001771,-38.1250001771,1200.125000
1772,4943.7500001772,-38.1250001772,1190.500000
1773,4943.7500001773,-38.1250001773,1190.500000
1774,4943.7500001774,-38.1250001774,1190.500000
1775,4943.7500001775,-38.1250001775,1190.500000
1776,4943.7500001776,-38.1250001776,1190.500000
1777,4943.7500001777,10.0000001777,1190.500000
1778,4943.7500001778,10.0000001778,1190.500000
1779,4943.7500001779,-38.1250001779,1190.500000
1780,4943.7500001780,-38.1250001780,1190.500000
1781,4943.7500001781,-38.1250001781,1190.500000
1782,4943.7500001782,-38.1250001782,1190.500000
1783,4943.7500001783,10.0000001783,1190.500000
1784,4943.7500001784,-38.1250001784,1190.500000
1785,4943.7500001785,-38.1250001785,1190.500000
1786,4943.7500001786,-38.1250001786,1190.500000
1787,4943.7500001787,-38.1250001787,1190.500000
1788,4943.7500001788,-38.1250001788,1190.500000
1789,4943.7500001789,-38.1250001789,1190.500000
1790,4943.7500001790,-38.1250001790,1190.500000
1791,4943.7500001791,-38.1250001791,1180.875000
1792,4943.7500001792,-38.1250001792,1190.500000
1793,4943.7500001793,-38.1250001793,1180.875000
1794,4943.7500001794,-38.1250001794,1190.500000
1795,5041.2500001795,10.0000001795,1190.500000
1796,5041.2500001796,-38.1250001796,1180.875000
1797,4943.7500001797,-38.1250001797,1180.875000
1798,4943.7500001798,10.0000001798,1190.500000
1799,5041.2500001799,-38.1250001799,1180.875000
1800,4943.7500001800,-38.1250001800,1180.875000
1801,4943.7500001801,-38.1250001801,1180.875000
1802,4943.7500001802,10.0000001802,1190.500000
1803,4943.7500001803,-38.1250001803,1180.875000
1804,4943.7500001804,-38.1250001804,1180.875000
1805,4943.7500001805,-38.1250001805,1180.875000
1806,4943.7500001806,-38.1250001806,1180.875000
1807,4943.7500001807,-38.1250001807,1180.875000
1808,4943.7500001808,-38.1250001808,1180.875000
1809,4943.7500001809,-38.1250001809,1180.875000
1810,4943.7500001810,-38.1250001810,1180.875000
1811,4943.7500001811,-38.1250001811,1180.875000
1812,4943.7500001812,-38.1250001812,1180.875000
1813,4943.7500001813,-38.1250001813,1180.875000
1814,4943.7500001814,-38.1250001814,1180.875000
1815,4943.7500001815,-38.1250001815,1180.875000
1816,4943.7500001816,-38.1250001816,1180.875000
1817,4943.7500001817,-38.1250001817,1180.875000
1818,4943.7500001818,-38.1250001818,1180.875000
1819,4943.7500001819,-38.1250001819,1180.875000
1820,4943.7500001820,10.0000001820,1180.875000
1821,4943.7500001821,-38.1250001821,1180.875000
1822,4943.7500001822,10.0000001822,1180.875000
1823,4943.7500001823,-38.1250001823,1180.875000
1824,4943.7500001824,-38.1250001824,1180.875000
1825,4943.7500001825,-38.1250001825,1180.875000
1826,4943.7500001826,-38.1250001826,1180.875000
1827,4943.7500001827,-38.1250001827,1180.875000
1828,4943.7500001828,-38.1250001828,1180.875000
1829,4943.7500001829,-38.1250001829,1180.875000
1830,4943.7500001830,10.0000001830,1180.875000
1831,4943.7500001831,-38.1250001831,1180.875000
1832,4943.7500001832,-38.1250001832,1180.875000
1833,4943.7500001833,-38.1250001833,1180.875000
1834,4943.7500001834,-38.1250001834,1171.250000
1835,4943.7500001835,-38.1250001835,1180.875000
1836,4943.7500001836,-38.1250001836,1180.875000
1837,4943.7500001837,-38.1250001837,1180.875000
