Channel              :,CH1,CH2,CH3
Frequency            :,  ?,1.250MHz,  ?
Period               :,  ?,800.0ns,  ?
PK-PK                :,6.102V,1.727V,317.6mV
Average              :,4.610V,-25.02mV,1.210V
Vertical pos         :,1.000000mV,1.000000mV,1.000000mV
Probe attenuation    :,1X,1X,1X
Voltage per ADC value:,0.312500mV,0.156250mV,0.031250mV
Time interval        :,0.10000uS,0.10000uS,0.10000uS

index,CH1_Voltage(mV),CH2_Voltage(mV),CH3_Voltage(mV)
1063,4943.7500001063,10.0000001063,1290.750000
1064,4943.7500001064,-38.1250001064,1281.125000
1065,4943.7500001065,-38.1250001065,1281.125000
1066,4943.7500001066,10.0000001066,1281.125000
1067,4943.7500001067,-38.1250001067,1281.125000
1068,4943.7500001068,-38.1250001068,1281.125000
1069,4943.7500001069,10.0000001069,1281.125000
1070,4943.7500001070,10.0000001070,1281.125000
1071,4943.7500001071,-38.1250001071,1281.125000
1072,4943.7500001072,-38.1250001072,1281.125000
1073,5041.2500001073,10.0000001073,1281.125000
1074,4943.7500001074,-38.1250001074,1281.125000
1075,4943.7500001075,-38.1250001075,1281.125000
1076,4943.7500001076,-38.1250001076,1281.125000
1077,4943.7500001077,-38.1250001077,1281.125000
1078,4943.7500001078,10.0000001078,1281.125000
1079,4943.7500001079,-38.1250001079,1281.125000
1080,4943.7500001080,-38.1250001080,1281.125000
1081,4943.7500001081,-38.1250001081,1281.125000
1082,4943.7500001082,10.0000001082,1281.125000
1083,5041.2500001083,-38.1250001083,1281.125000
1084,4943.7500001084,-38.1250001084,1281.125000
1085,4943.7500001085,-38.1250001085,1281.125000
1086,4943.7500001086,10.0000001086,1281.125000
1087,4943.7500001087,-38.1250001087,1281.125000
1088,4943.7500001088,-38.1250001088,1281.125000
1089,4943.7500001089,10.0000001089,1281.125000
1090,4943.7500001090,10.0000001090,1281.125000
1091,4943.7500001091,-38.1250001091,1281.125000
1092,4943.7500001092,-38.1250001092,1281.125000
1093,5041.2500001093,10.0000001093,1281.125000
1094,5041.2500001094,10.0000001094,1281.125000
1095,4943.7500001095,-38.1250001095,1281.125000
1096,4943.7500001096,-38.1250001096,1281.125000
1097,4943.7500001097,-38.1250001097,1281.125000
1098,4943.7500001098,10.0000001098,1281.125000
1099,4943.7500001099,-38.1250001099,1281.125000
1100,4943.7500001100,-38.1250001100,1281.125000
1101,4943.7500001101,10.0000001101,1281.125000
1102,4943.7500001102,-38.1250001102,1281.125000
1103,4943.7500001103,10.0000001103,1281.125000
1104,4943.7500001104,-38.1250001104,1281.125000
1105,4943.7500001105,-38.1250001105,1281.125000
1106,4943.7500001106,-38.1250001106,1281.125000
1107,4943.7500001107,-38.1250001107,1281.125000
1108,4943.7500001108,-38.1250001108,1281.125000
1109,4943.7500001109,10.0000001109,1281.125000
1110,4943.7500001110,10.0000001110,1281.125000
1111,4943.7500001111,-38.1250001111,1281.125000
1112,4943.7500001112,10.0000001112,1281.125000
1113,4943.7500001113,10.0000001113,1281.125000
1114,5041.2500001114,-38.1250001114,1281.125000
1115,4943.7500001115,-38.1250001115,1281.125000
1116,4943.7500001116,-38.1250001116,1281.125000
1117,4943.7500001117,10.0000001117,1281.125000
1118,4943.7500001118,10.0000001118,1281.125000
1119,4943.7500001119,-38.1250001119,1281.125000
1120,4943.7500001120,-38.1250001120,1281.125000
1121,4943.7500001121,10.0000001121,1281.125000
1122,4943.7500001122,10.0000001122,1281.125000
1123,4943.7500001123,10.0000001123,1281.125000
1124,4943.7500001124,-38.1250001124,1281.125000
1125,4943.7500001125,-38.1250001125,1281.125000
1126,4943.7500001126,-38.1250001126,1281.125000
1127,4943.7500001127,-38.1250001127,1281.125000
1128,4943.7500001128,-38.1250001128,1281.125000
1129,4943.7500001129,-38.1250001129,1281.125000
1130,4943.7500001130,-38.1250001130,1281.125000
1131,4943.7500001131,10.0000001131,1281.125000
1132,4943.7500001132,-38.1250001132,1281.125000
1133,4943.7500001133,10.0000001133,1281.125000
1134,4943.7500001134,-38.1250001134,1281.125000
1135,4943.7500001135,-38.1250001135,1281.125000
1136,4943.7500001136,10.0000001136,1281.125000
1137,4943.7500001137,-38.1250001137,1281.125000
1138,4943.7500001138,-38.1250001138,1281.125000
1139,4943.7500001139,-38.1250001139,1281.125000
1140,4943.7500001140,10.0000001140,1281.125000
1141,4943.7500001141,-38.1250001141,1281.125000
1142,5041.2500001142,-38.1250001142,1281.125000
1143,4943.7500001143,-38.1250001143,1281.125000
1144,4943.7500001144,-38.1250001144,1281.125000
1145,4943.7500001145,-38.1250001145,1281.125000
1146,4943.7500001146,-38.1250001146,1281.125000
1147,4943.7500001147,-38.1250001147,1281.125000
1148,4943.7500001148,10.0000001148,1281.125000
1149,4943.7500001149,10.0000001149,1281.125000
1150,4943.7500001150,-38.1250001150,1281.125000
1151,5041.2500001151,-38.1250001151,1281.125000
1152,5041.2500001152,10.0000001152,1281.125000
1153,4943.7500001153,-38.1250001153,1281.125000
1154,4943.7500001154,-38.1250001154,1281.125000
1155,4943.7500001155,-38.1250001155,1281.125000
1156,5041.2500001156,-38.1250001156,1281.125000
1157,4943.7500001157,10.0000001157,1281.125000
1158,4943.7500001158,10.0000001158,1281.125000
1159,4943.7500001159,-38.1250001159,1281.125000
1160,4943.7500001160,-38.1250001160,1281.125000
1161,4943.7500001161,10.0000001161,1281.125000
1162,4943.7500001162,10.0000001162,1281.125000
1163,4943.7500001163,-38.1250001163,1281.125000
1164,4943.7500001164,-38.1250001164,1281.125000
1165,4943.7500001165,-38.1250001165,1281.125000
1166,4943.7500001166,10.0000001166,1281.125000
1167,4943.7500001167,-38.1250001167,1281.125000
1168,5041.2500001168,-38.1250001168,1281.125000
1169,4943.7500001169,10.0000001169,1281.125000
1170,4943.7500001170,10.0000001170,1281.125000
1171,4943.7500001171,-38.1250001171,1281.125000
1172,4943.7500001172,-38.1250001172,1281.125000
1173,4943.7500001173,-38.1250001173,1281.125000
1174,4943.7500001174,10.0000001174,1281.125000
1175,4943.7500001175,-38.1250001175,1281.125000
1176,4943.7500001176,10.0000001176,1281.125000
1177,4943.7500001177,-38.1250001177,1281.125000
1178,4943.7500001178,-38.1250001178,1281.125000
1179,4943.7500001179,-38.1250001179,1281.125000
1180,4943.7500001180,-38.1250001180,1281.125000
1181,4943.7500001181,-38.1250001181,1281.125000
1182,4943.7500001182,-38.1250001182,1281.125000
1183,4943.7500001183,-38.1250001183,1281.125000
1184,4943.7500001184,-38.1250001184,1281.125000
1185,4943.7500001185,-38.1250001185,1281.125000
1186,4943.7500001186,-38.1250001186,1281.125000
1187,4943.7500001187,-38.1250001187,1281.125000
1188,4943.7500001188,-38.1250001188,1281.125000
1189,4943.7500001189,10.0000001189,1281.125000
1190,4943.7500001190,-38.1250001190,1281.125000
1191,4943.7500001191,10.0000001191,1281.125000
1192,4943.7500001192,-38.1250001192,1281.125000
1193,4943.7500001193,10.0000001193,1281.125000
1194,4943.7500001194,10.0000001194,1281.125000
1195,4943.7500001195,-38.1250001195,1281.125000
1196,4943.7500001196,-38.1250001196,1281.125000
1197,4943.7500001197,10.0000001197,1281.125000
1198,4943.7500001198,10.0000001198,1281.125000
1199,4943.7500001199,10.0000001199,1281.125000
1200,4943.7500001200,-38.1250001200,1281.125000
1201,4943.7500001201,10.0000001201,1281.125000
1202,4943.7500001202,10.0000001202,1281.125000
1203,4943.7500001203,-38.1250001203,1281.125000
1204,4943.7500001204,-38.1250001204,1281.125000
1205,4943.7500001205,10.0000001205,1281.125000
1206,4943.7500001206,10.0000001206,1281.125000
1207,4943.7500001207,-38.1250001207,1281.125000
1208,4943.7500001208,-38.1250001208,1281.125000
1209,4943.7500001209,10.0000001209,1281.125000
1210,4943.7500001210,-38.1250001210,1281.125000
1211,4943.7500001211,-38.1250001211,1281.125000
1212,4943.7500001212,10.0000001212,1281.125000
1213,4943.7500001213,-38.1250001213,1281.125000
1214,4943.7500001214,10.0000001214,1281.125000
1215,4943.7500001215,-38.1250001215,1281.125000
1216,4943.7500001216,-38.1250001216,1281.125000
1217,4943.7500001217,10.0000001217,1281.125000
1218,4943.7500001218,-38.1250001218,1281.125000
1219,5041.2500001219,-38.1250001219,1271.500000
1220,4943.7500001220,-38.1250001220,1281.125000
1221,4943.7500001221,10.0000001221,1281.125000
1222,4943.7500001222,10.0000001222,1281.125000
1223,4943.7500001223,-38.1250001223,1281.125000
1224,4943.7500001224,-38.1250001224,1281.125000
1225,4943.7500001225,-38.1250001225,1281.125000
1226,4943.7500001226,-38.1250001226,1281.125000
1227,4943.7500001227,-38.1250001227,1281.125000
1228,4943.7500001228,-38.1250001228,1281.125000
1229,4943.7500001229,10.0000001229,1281.125000
1230,4943.7500001230,10.0000001230,1281.125000
1231,4943.7500001231,10.0000001231,1281.125000
1232,4943.7500001232,-38.1250001232,1281.125000
1233,4943.7500001233,-38.1250001233,1281.125000
1234,4943.7500001234,10.0000001234,1281.125000
1235,4943.7500001235,-38.1250001235,1281.125000
1236,4943.7500001236,-38.1250001236,1281.125000
1237,4943.7500001237,10.0000001237,1281.125000
1238,4943.7500001238,10.0000001238,1281.125000
1239,4943.7500001239,-38.1250001239,1281.125000
1240,4943.7500001240,-38.1250001240,1281.125000
1241,5041.2500001241,10.0000001241,1281.125000
1242,4943.7500001242,-38.1250001242,1281.125000
1243,4943.7500001243,-38.1250001243,1281.125000
1244,4943.7500001244,-38.1250001244,1281.125000
1245,4943.7500001245,-38.1250001245,1281.125000
1246,4943.7500001246,-38.1250001246,1281.125000
1247,4943.7500001247,-38.1250001247,1281.125000
1248,4943.7500001248,-38.1250001248,1281.125000
1249,4943.7500001249,-38.1250001249,1281.125000
1250,4943.7500001250,10.0000001250,1281.125000
1251,4943.7500001251,10.0000001251,1281.125000
1252,4943.7500001252,-38.1250001252,1281.125000
1253,4943.7500001253,-38.1250001253,1281.125000
1254,4943.7500001254,-38.1250001254,1281.125000
1255,4943.7500001255,-38.1250001255,1281.125000
1256,4943.7500001256,-38.1250001256,1281.125000
1257,4943.7500001257,-38.1250001257,1281.125000
1258,4943.7500001258,-38.1250001258,1281.125000
1259,4943.7500001259,-38.1250001259,1281.125000
1260,4943.7500001260,10.0000001260,1281.125000
1261,4943.7500001261,10.0000001261,1281.125000
1262,4943.7500001262,10.0000001262,1281.125000
1263,4943.7500001263,-38.1250001263,1281.125000
1264,5041.2500001264,-38.1250001264,1281.125000
1265,5041.2500001265,-38.1250001265,1271.500000
1266,4943.7500001266,-38.1250001266,1281.125000
1267,4943.7500001267,-38.1250001267,1281.125000
1268,4943.7500001268,-38.1250001268,1281.125000
1269,5041.2500001269,-38.1250001269,1281.125000
1270,4943.7500001270,-38.1250001270,1281.125000
1271,4943.7500001271,10.0000001271,1271.500000
1272,4943.7500001272,-38.1250001272,1281.125000
1273,4943.7500001273,10.0000001273,1281.125000
1274,4943.7500001274,-38.1250001274,1281.125000
1275,4943.7500001275,-38.1250001275,1281.125000
1276,4943.7500001276,-38.1250001276,1281.125000
1277,4943.7500001277,-38.1250001277,1281.125000
1278,4943.7500001278,-38.1250001278,1281.125000
1279,4943.7500001279,-38.1250001279,1281.125000
1280,4943.7500001280,-38.1250001280,1271.500000
1281,4943.7500001281,10.0000001281,1281.125000
1282,4943.7500001282,-38.1250001282,1281.125000
1283,4943.7500001283,-38.1250001283,1281.125000
1284,4943.7500001284,-38.1250001284,1281.125000
1285,4943.7500001285,-38.1250001285,1281.125000
1286,4943.7500001286,10.0000001286,1281.125000
1287,4943.7500001287,-38.1250001287,1281.125000
1288,4943.7500001288,10.0000001288,1281.125000
1289,4943.7500001289,10.0000001289,1281.125000
1290,4943.7500001290,-38.1250001290,1271.500000
1291,4943.7500001291,-38.1250001291,1281.125000
1292,4943.7500001292,-38.1250001292,1281.125000
1293,4943.7500001293,-38.1250001293,1281.125000
1294,4943.7500001294,-38.1250001294,1271.500000
1295,4943.7500001295,-38.1250001295,1281.125000
1296,4943.7500001296,-38.1250001296,1281.125000
1297,4943.7500001297,10.0000001297,1281.125000
1298,4943.7500001298,10.0000001298,1281.125000
1299,4943.7500001299,-38.1250001299,1281.125000
1300,4943.7500001300,-38.1250001300,1271.500000
1301,5041.2500001301,10.0000001301,1281.125000
1302,4943.7500001302,-38.1250001302,1281.125000
1303,4943.7500001303,-38.1250001303,1281.125000
1304,4943.7500001304,-38.1250001304,1281.125000
1305,4943.7500001305,-38.1250001305,1281.125000
1306,4943.7500001306,-38.1250001306,1281.125000
1307,4943.7500001307,-38.1250001307,1281.125000
1308,4943.7500001308,-38.1250001308,1271.500000
1309,4943.7500001309,-38.1250001309,1281.125000
1310,4943.7500001310,-38.1250001310,1271.500000
1311,4943.7500001311,-38.1250001311,1271.500000
1312,4943.7500001312,-38.1250001312,1281.125000
1313,4943.7500001313,-38.1250001313,1281.125000
1314,4943.7500001314,-38.1250001314,1281.125000
1315,4943.7500001315,-38.1250001315,1281.125000
1316,4943.7500001316,-38.1250001316,1281.125000
1317,4943.7500001317,10.0000001317,1281.125000
1318,4943.7500001318,10.0000001318,1281.125000
1319,4943.7500001319,-38.1250001319,1281.125000
1320,4943.7500001320,10.0000001320,1281.125000
1321,4943.7500001321,10.0000001321,1271.500000
1322,4943.7500001322,-38.1250001322,1281.125000
1323,4943.7500001323,-38.1250001323,1281.125000
1324,4943.7500001324,-38.1250001324,1271.500000
1325,4943.7500001325,10.0000001325,1281.125000
1326,5041.2500001326,-38.1250001326,1271.500000
1327,4943.7500001327,-38.1250001327,1281.125000
1328,4943.7500001328,-38.1250001328,1281.125000
1329,5041.2500001329,10.0000001329,1271.500000
1330,4943.7500001330,-38.1250001330,1281.125000
1331,4943.7500001331,-38.1250001331,1281.125000
1332,4943.7500001332,-38.1250001332,1281.125000
1333,5041.2500001333,10.0000001333,1271.500000
1334,4943.7500001334,-38.1250001334,1281.125000
1335,4943.7500001335,10.0000001335,1271.500000
1336,4943.7500001336,-38.1250001336,1281.125000
1337,4943.7500001337,10.0000001337,1281.125000
1338,4943.7500001338,10.0000001338,1281.125000
1339,4943.7500001339,-38.1250001339,1281.125000
1340,4943.7500001340,-38.1250001340,1271.500000
1341,4943.7500001341,-38.1250001341,1281.125000
1342,4943.7500001342,-38.1250001342,1281.125000
1343,4943.7500001343,-38.1250001343,1281.125000
1344,4943.7500001344,-38.1250001344,1271.500000
1345,5041.2500001345,10.0000001345,1281.125000
1346,5041.2500001346,-38.1250001346,1281.125000
1347,4943.7500001347,-38.1250001347,1281.125000
1348,4943.7500001348,-38.1250001348,1271.500000
1349,5041.2500001349,10.0000001349,1271.500000
1350,4943.7500001350,10.0000001350,1281.125000
1351,4943.7500001351,10.0000001351,1281.125000
1352,4943.7500001352,-38.1250001352,1271.500000
1353,4943.7500001353,10.0000001353,1271.500000
1354,4943.7500001354,10.0000001354,1281.125000
1355,4943.7500001355,-38.1250001355,1271.500000
1356,4943.7500001356,-38.1250001356,1271.500000
1357,4943.7500001357,-38.1250001357,1271.500000
1358,5041.2500001358,10.0000001358,1281.125000
1359,4943.7500001359,-38.1250001359,1281.125000
1360,4943.7500001360,-38.1250001360,1281.125000
1361,4943.7500001361,-38.1250001361,1281.125000
1362,4943.7500001362,-38.1250001362,1271.500000
1363,4943.7500001363,-38.1250001363,1271.500000
1364,4943.7500001364,-38.1250001364,1271.500000
1365,4943.7500001365,-38.1250001365,1281.125000
1366,4943.7500001366,-38.1250001366,1281.125000
1367,4943.7500001367,-38.1250001367,1281.125000
1368,5041.2500001368,-38.1250001368,1281.125000
1369,5041.2500001369,10.0000001369,1281.125000
1370,4943.7500001370,-38.1250001370,1281.125000
1371,4943.7500001371,-38.1250001371,1271.500000
1372,4943.7500001372,-38.1250001372,1271.500000
1373,4943.7500001373,10.0000001373,1271.500000
1374,4943.7500001374,10.0000001374,1281.125000
1375,4943.7500001375,10.0000001375,1271.500000
1376,4943.7500001376,-38.1250001376,1281.125000
1377,4943.7500001377,-38.1250001377,1271.500000
1378,4943.7500001378,10.0000001378,1271.500000
1379,4943.7500001379,-38.1250001379,1271.500000
1380,4943.7500001380,-38.1250001380,1271.500000
1381,4943.7500001381,10.0000001381,1271.500000
1382,4943.7500001382,-38.1250001382,1271.500000
1383,4943.7500001383,10.0000001383,1271.500000
1384,4943.7500001384,-38.1250001384,1271.500000
1385,4943.7500001385,-38.1250001385,1271.500000
1386,4943.7500001386,10.0000001386,1281.125000
1387,4943.7500001387,-38.1250001387,1281.125000
1388,4943.7500001388,-38.1250001388,1271.500000
1389,4943.7500001389,-38.1250001389,1271.500000
1390,5041.2500001390,10.0000001390,1281.125000
1391,4943.7500001391,-38.1250001391,1281.125000
1392,4943.7500001392,-38.1250001392,1271.500000
1393,5041.2500001393,-38.1250001393,1281.125000
1394,4943.7500001394,-38.1250001394,1271.500000
1395,4943.7500001395,-38.1250001395,1281.125000
1396,4943.7500001396,-38.1250001396,1281.125000
1397,5041.2500001397,10.0000001397,1281.125000
1398,4943.7500001398,-38.1250001398,1281.125000
1399,4943.7500001399,-38.1250001399,1271.500000
1400,4943.7500001400,-38.1250001400,1271.500000
1401,4943.7500001401,10.0000001401,1281.125000
1402,4943.7500001402,10.0000001402,1281.125000
1403,4943.7500001403,-38.1250001403,1271.500000
1404,4943.7500001404,-38.1250001404,1271.500000
1405,4943.7500001405,-38.1250001405,1271.500000
1406,4943.7500001406,10.0000001406,1281.125000
1407,4943.7500001407,-38.1250001407,1271.500000
1408,4943.7500001408,-38.1250001408,1271.500000
1409,4943.7500001409,-38.1250001409,1271.500000
1410,4943.7500001410,10.0000001410,1271.500000
1411,4943.7500001411,-38.1250001411,1271.500000
1412,4943.7500001412,-38.1250001412,1271.500000
1413,4943.7500001413,-38.1250001413,1281.125000
1414,5041.2500001414,-38.1250001414,1271.500000
1415,4943.7500001415,-38.1250001415,1271.500000
1416,4943.7500001416,-38.1250001416,1271.500000
1417,4943.7500001417,-38.1250001417,1271.500000
1418,4943.7500001418,-38.1250001418,1271.500000
1419,4943.7500001419,10.0000001419,1271.500000
1420,4943.7500001420,-38.1250001420,1271.500000
1421,4943.7500001421,10.0000001421,1271.500000
1422,4943.7500001422,10.0000001422,1271.500000
1423,4943.7500001423,-38.1250001423,1281.125000
1424,4943.7500001424,10.0000001424,1271.500000
1425,4943.7500001425,-38.1250001425,1271.500000
1426,4943.7500001426,10.0000001426,1271.500000
1427,4943.7500001427,-38.1250001427,1271.500000
1428,4943.7500001428,-38.1250001428,1271.500000
1429,4943.7500001429,-38.1250001429,1271.500000
1430,4943.7500001430,-38.1250001430,1271.500000
1431,4943.7500001431,-38.1250001431,1271.500000
1432,4943.7500001432,10.0000001432,1271.500000
1433,4943.7500001433,10.0000001433,1271.500000
1434,4943.7500001434,10.0000001434,1271.500000
1435,4943.7500001435,-38.1250001435,1281.125000
1436,4943.7500001436,-38.1250001436,1271.500000
1437,4943.7500001437,10.0000001437,1271.500000
1438,4943.7500001438,10.0000001438,1281.125000
1439,4943.7500001439,-38.1250001439,1281.125000
1440,5041.2500001440,-38.1250001440,1271.500000
1441,4943.7500001441,10.0000001441,1271.500000
1442,4943.7500001442,-38.1250001442,1271.500000
1443,4943.7500001443,-38.1250001443,1271.500000
1444,4943.7500001444,-38.1250001444,1271.500000
1445,4943.7500001445,10.0000001445,1271.500000
1446,4943.7500001446,-38.1250001446,1271.500000
1447,4943.7500001447,-38.1250001447,1271.500000
1448,4943.7500001448,-38.1250001448,1271.500000
1449,4943.7500001449,10.0000001449,1271.500000
1450,4943.7500001450,-38.1250001450,1281.125000
1451,4943.7500001451,10.0000001451,1271.500000
1452,4943.7500001452,-38.1250001452,1271.500000
1453,4943.7500001453,10.0000001453,1271.500000
1454,4943.7500001454,-38.1250001454,1271.500000
1455,4943.7500001455,10.0000001455,1271.500000
1456,4943.7500001456,-38.1250001456,1271.500000
1457,4943.7500001457,10.0000001457,1281.125000
1458,4943.7500001458,10.0000001458,1271.500000
1459,4943.7500001459,-38.1250001459,1271.500000
1460,4943.7500001460,-38.1250001460,1271.500000
1461,4943.7500001461,-38.1250001461,1271.500000
1462,4943.7500001462,-38.1250001462,1271.500000
1463,4943.7500001463,-38.1250001463,1271.500000
1464,4943.7500001464,-38.1250001464,1271.500000
1465,4943.7500001465,-38.1250001465,1281.125000
1466,4943.7500001466,10.0000001466,1271.500000
1467,4943.7500001467,-38.1250001467,1271.500000
1468,4943.7500001468,-38.1250001468,1271.500000
1469,4943.7500001469,10.0000001469,1271.500000
1470,4943.7500001470,10.0000001470,1271.500000
1471,4943.7500001471,-38.1250001471,1271.500000
1472,4943.7500001472,-38.1250001472,1271.500000
1473,4943.7500001473,-38.1250001473,1271.500000
1474,4943.7500001474,10.0000001474,1271.500000
1475,4943.7500001475,-38.1250001475,1271.500000
1476,4943.7500001476,10.0000001476,1271.500000
1477,4943.7500001477,-38.1250001477,1271.500000
1478,4943.7500001478,10.0000001478,1271.500000
1479,4943.7500001479,-38.1250001479,1271.500000
1480,4943.7500001480,-38.1250001480,1271.500000
1481,5041.2500001481,10.0000001481,1271.500000
1482,4943.7500001482,-38.1250001482,1271.500000
1483,4943.7500001483,-38.1250001483,1281.125000
1484,4943.7500001484,-38.1250001484,1271.500000
1485,4943.7500001485,-38.1250001485,1271.500000
1486,4943.7500001486,10.0000001486,1271.500000
1487,4943.7500001487,-38.1250001487,1281.125000
1488,4943.7500001488,-38.1250001488,1271.500000
1489,4943.7500001489,10.0000001489,1271.500000
1490,4943.7500001490,-38.1250001490,1271.500000
1491,4943.7500001491,-38.1250001491,1271.500000
1492,4943.7500001492,-38.1250001492,1271.500000
1493,4943.7500001493,-38.1250001493,1271.500000
1494,4943.7500001494,10.0000001494,1281.125000
1495,4943.7500001495,-38.1250001495,1271.500000
1496,4943.7500001496,-38.1250001496,1271.500000
1497,4943.7500001497,-38.1250001497,1271.500000
1498,4943.7500001498,-38.1250001498,1271.500000
1499,4943.7500001499,-38.1250001499,1271.500000
1500,5041.2500001500,-38.1250001500,1271.500000
1501,4943.7500001501,10.0000001501,1271.500000
1502,4943.7500001502,10.0000001502,1271.500000
1503,4943.7500001503,-38.1250001503,1271.500000
1504,4943.7500001504,-38.1250001504,1271.500000
1505,5041.2500001505,-38.1250001505,1271.500000
1506,4943.7500001506,10.0000001506,1271.500000
1507,4943.7500001507,-38.1250001507,1271.500000
1508,4943.7500001508,-38.1250001508,1271.500000
1509,4943.7500001509,10.0000001509,1271.500000
1510,4943.7500001510,10.0000001510,1281.125000
1511,4943.7500001511,10.0000001511,1281.125000
1512,5041.2500001512,-38.1250001512,1271.500000
1513,4943.7500001513,10.0000001513,1271.500000
1514,4943.7500001514,10.0000001514,1271.500000
1515,4943.7500001515,-38.1250001515,1271.500000
1516,4943.7500001516,-38.1250001516,1271.500000
1517,4943.7500001517,10.0000001517,1271.500000
1518,4943.7500001518,-38.1250001518,1271.500000
1519,4943.7500001519,-38.1250001519,1271.500000
1520,4943.7500001520,10.0000001520,1271.500000
1521,4943.7500001521,-38.1250001521,1271.500000
1522,4943.7500001522,-38.1250001522,1271.500000
1523,4943.7500001523,10.0000001523,1271.500000
1524,4943.7500001524,10.0000001524,1271.500000
1525,4943.7500001525,10.0000001525,1271.500000
1526,4943.7500001526,-38.1250001526,1271.500000
1527,4943.7500001527,10.0000001527,1271.500000
1528,4943.7500001528,-38.1250001528,1271.500000
1529,4943.7500001529,-38.1250001529,1271.500000
1530,4943.7500001530,-38.1250001530,1281.125000
1531,4943.7500001531,-38.1250001531,1271.500000
1532,4943.7500001532,-38.1250001532,1271.500000
1533,4943.7500001533,10.0000001533,1271.500000
1534,4943.7500001534,10.0000001534,1271.500000
1535,4943.7500001535,10.0000001535,1271.500000
1536,4943.7500001536,-38.1250001536,1271.500000
1537,4943.7500001537,-38.1250001537,1271.500000
1538,4943.7500001538,-38.1250001538,1271.500000
1539,4943.7500001539,-38.1250001539,1271.500000
1540,4943.7500001540,-38.1250001540,1271.500000
1541,5041.2500001541,-38.1250001541,1271.500000
1542,4943.7500001542,10.0000001542,1271.500000
1543,4943.7500001543,-38.1250001543,1271.500000
1544,4943.7500001544,-38.1250001544,1271.500000
1545,5041.2500001545,-38.1250001545,1271.500000
1546,4943.7500001546,10.0000001546,1271.500000
1547,4943.7500001547,10.0000001547,1271.500000
1548,4943.7500001548,-38.1250001548,1271.500000
1549,4943.7500001549,-38.1250001549,1271.500000
1550,4943.7500001550,10.0000001550,1271.500000
1551,4943.7500001551,-38.1250001551,1271.500000
1552,4943.7500001552,-38.1250001552,1271.500000
1553,4943.7500001553,10.0000001553,1271.500000
1554,4943.7500001554,10.0000001554,1271.500000
1555,4943.7500001555,-38.1250001555,1271.500000
1556,4943.7500001556,10.0000001556,1271.500000
1557,5041.2500001557,-38.1250001557,1271.500000
1558,4943.7500001558,-38.1250001558,1271.500000
1559,4943.7500001559,10.0000001559,1271.500000
1560,4943.7500001560,-38.1250001560,1271.500000
1561,4943.7500001561,-38.1250001561,1271.500000
1562,4943.7500001562,-38.1250001562,1271.500000
1563,4943.7500001563,-38.1250001563,1271.500000
1564,4943.7500001564,-38.1250001564,1271.500000
1565,4943.7500001565,10.0000001565,1271.500000
1566,5041.2500001566,-38.1250001566,1271.500000
1567,4943.7500001567,-38.1250001567,1271.500000
1568,4943.7500001568,10.0000001568,1271.500000
1569,5041.2500001569,10.0000001569,1271.500000
1570,4943.7500001570,10.0000001570,1271.500000
1571,4943.7500001571,-38.1250001571,1271.500000
1572,4943.7500001572,-38.1250001572,1271.500000
1573,5041.2500001573,-38.1250001573,1271.500000
1574,4943.7500001574,10.0000001574,1271.500000
1575,4943.7500001575,-38.1250001575,1271.500000
1576,4943.7500001576,-38.1250001576,1271.500000
1577,4943.7500001577,10.0000001577,1271.500000
1578,4943.7500001578,10.0000001578,1271.500000
1579,4943.7500001579,-38.1250001579,1271.500000
1580,4943.7500001580,-38.1250001580,1271.500000
1581,4943.7500001581,10.0000001581,1271.500000
1582,4943.7500001582,-38.1250001582,1271.500000
1583,4943.7500001583,-38.1250001583,1271.500000
1584,4943.7500001584,-38.1250001584,1271.500000
1585,5041.2500001585,10.0000001585,1271.500000
1586,4943.7500001586,10.0000001586,1271.500000
1587,4943.7500001587,-38.1250001587,1271.500000
1588,4943.7500001588,-38.1250001588,1271.500000
1589,4943.7500001589,10.0000001589,1271.500000
1590,4943.7500001590,-38.1250001590,1271.500000
1591,4943.7500001591,-38.1250001591,1271.500000
1592,4943.7500001592,-38.1250001592,1271.500000
1593,4943.7500001593,-38.1250001593,1271.500000
1594,5041.2500001594,-38.1250001594,1271.500000
1595,4943.7500001595,-38.1250001595,1271.500000
1596,5041.2500001596,-38.1250001596,1271.500000
1597,4943.7500001597,-38.1250001597,1271.500000
1598,4943.7500001598,10.0000001598,1271.500000
1599,4943.7500001599,-38.1250001599,1271.500000
1600,4943.7500001600,-38.1250001600,1271.500000
1601,5041.2500001601,-38.1250001601,1271.500000
1602,4943.7500001602,-38.1250001602,1271.500000
1603,4943.7500001603,-38.1250001603,1271.500000
1604,4943.7500001604,-38.1250001604,1271.500000
1605,4943.7500001605,-38.1250001605,1271.500000
1606,5041.2500001606,10.0000001606,1271.500000
1607,4943.7500001607,-38.1250001607,1271.500000
1608,4943.7500001608,-38.1250001608,1271.500000
1609,4943.7500001609,10.0000001609,1271.500000
1610,4943.7500001610,-38.1250001610,1271.500000
1611,4943.7500001611,-38.1250001611,1271.500000
1612,4943.7500001612,-38.1250001612,1271.500000
1613,4943.7500001613,10.0000001613,1271.500000
1614,4943.7500001614,-38.1250001614,1271.500000
1615,4943.7500001615,-38.1250001615,1271.500000
1616,4943.7500001616,-38.1250001616,1271.500000
1617,4943.7500001617,-38.1250001617,1271.500000
1618,5041.2500001618,10.0000001618,1271.500000
1619,4943.7500001619,-38.1250001619,1271.500000
